#,Timestamp,Temp_C,Voltage_V,Current_A,Power_W,Relay,Step,State,PID_Output
291,2026-06-02 20:23:34,19.5375,1.81,0.334,0.798,B,#2,HOLDING,0.506A/B
292,2026-06-02 20:23:36,19.5875,3.82,0.334,0.798,B,#2,HOLDING,0.560A/B
293,2026-06-02 20:23:38,19.5875,3.82,0.530,2.469,B,#2,HOLDING,0.604A/B
294,2026-06-02 20:23:40,19.7750,3.82,0.530,2.469,B,#2,HOLDING,0.639A/B
295,2026-06-02 20:23:42,19.7750,3.82,0.530,2.469,B,#2,HOLDING,0.685A/B
296,2026-06-02 20:23:43,20.0125,5.42,0.530,2.469,B,#2,HOLDING,0.631A/B
297,2026-06-02 20:23:45,20.0125,5.42,0.650,3.319,B,#2,HOLDING,0.684A/B
298,2026-06-02 20:23:48,20.2375,5.42,0.650,3.319,B,#2,HOLDING,0.703A/B
299,2026-06-02 20:23:49,20.2375,5.42,0.650,3.319,B,#2,HOLDING,0.751A/B
300,2026-06-02 20:23:51,20.3875,6.20,0.650,3.319,B,#3,APPROACH,0.760A/B
301,2026-06-02 20:23:53,20.5125,6.20,0.760,0.000,B,#3,APPROACH,0.185A/B
302,2026-06-02 20:23:56,20.8250,6.20,0.760,0.000,B,#3,APPROACH,0.183A/B
303,2026-06-02 20:23:58,20.9875,6.20,0.760,0.000,B,#3,APPROACH,0.204A/B
304,2026-06-02 20:23:59,21.1375,6.20,0.760,0.000,B,#3,APPROACH,0.177A/B
305,2026-06-02 20:24:01,21.3000,1.76,0.760,0.000,B,#3,APPROACH,0.206A/B
306,2026-06-02 20:24:03,21.4500,1.76,0.206,0.409,B,#3,APPROACH,0.243A/B
307,2026-06-02 20:24:05,21.5875,1.76,0.206,0.409,B,#3,APPROACH,0.319A/B
308,2026-06-02 20:24:07,21.7625,1.76,0.206,0.409,B,#3,APPROACH,0.363A/B
309,2026-06-02 20:24:08,21.7625,3.27,0.206,0.409,B,#3,APPROACH,0.457A/B
310,2026-06-02 20:24:10,21.8625,3.27,0.408,1.873,B,#3,APPROACH,0.532A/B
311,2026-06-02 20:24:13,22.1750,3.27,0.408,1.873,B,#3,APPROACH,0.600A/B
312,2026-06-02 20:24:14,22.3250,3.27,0.408,1.873,B,#3,APPROACH,0.628A/B
313,2026-06-02 20:24:16,22.3250,5.29,0.408,1.873,B,#3,APPROACH,0.700A/B
314,2026-06-02 20:24:18,22.4125,5.29,0.688,4.291,B,#3,APPROACH,0.770A/B
315,2026-06-02 20:24:20,22.6750,5.29,0.688,4.291,B,#3,APPROACH,0.816A/B
316,2026-06-02 20:24:22,22.6750,5.29,0.688,4.291,B,#3,APPROACH,0.859A/B
317,2026-06-02 20:24:24,22.8250,7.26,0.688,4.291,B,#3,APPROACH,0.889A/B
318,2026-06-02 20:24:25,22.9875,7.26,0.871,6.774,B,#3,APPROACH,0.922A/B
319,2026-06-02 20:24:28,23.2625,7.26,0.871,6.774,B,#3,HOLDING,0.886A/B
320,2026-06-02 20:24:29,23.2625,7.26,0.871,6.774,OFF,#3,HOLDING,0.000A/OFF
321,2026-06-02 20:24:30,23.4125,7.26,0.871,6.774,OFF,#3,HOLDING,0.000A/OFF
322,2026-06-02 20:24:31,23.4125,12.00,0.871,6.774,OFF,#3,HOLDING,0.000A/OFF
323,2026-06-02 20:24:32,23.5875,12.00,0.000,6.774,OFF,#3,HOLDING,0.000A/OFF
324,2026-06-02 20:24:33,23.7625,12.00,0.000,0.000,OFF,#3,HOLDING,0.000A/OFF
325,2026-06-02 20:24:34,23.7625,12.00,0.000,0.000,OFF,#3,HOLDING,0.000A/OFF
326,2026-06-02 20:24:35,23.9250,12.00,0.000,0.000,OFF,#3,HOLDING,0.000A/OFF
327,2026-06-02 20:24:37,23.9250,12.00,0.000,0.000,OFF,#3,HOLDING,0.000A/OFF
328,2026-06-02 20:24:38,24.0750,12.00,0.000,0.000,OFF,#3,HOLDING,0.000A/OFF
329,2026-06-02 20:24:39,24.0750,12.00,0.000,0.000,OFF,#3,HOLDING,0.000A/OFF
330,2026-06-02 20:24:40,24.1750,12.00,0.000,0.000,OFF,#3,HOLDING,0.000A/OFF
331,2026-06-02 20:24:41,24.1750,12.00,0.000,0.000,OFF,#3,HOLDING,0.000A/OFF
332,2026-06-02 20:24:42,24.3000,12.00,0.000,0.000,OFF,#3,HOLDING,0.000A/OFF
333,2026-06-02 20:24:43,24.3000,12.00,0.000,0.000,OFF,#3,HOLDING,0.000A/OFF
334,2026-06-02 20:24:44,24.4062,12.00,0.000,0.000,OFF,#3,HOLDING,0.000A/OFF
335,2026-06-02 20:24:45,24.4167,12.00,0.000,0.000,OFF,#3,HOLDING,0.000A/OFF
336,2026-06-02 20:24:46,24.4167,12.00,0.000,0.000,OFF,#3,HOLDING,0.000A/OFF
337,2026-06-02 20:24:47,24.5500,12.00,0.000,0.000,OFF,#3,HOLDING,0.000A/OFF
338,2026-06-02 20:24:48,24.5500,12.00,0.000,0.000,OFF,#3,HOLDING,0.000A/OFF
339,2026-06-02 20:24:49,24.6250,12.00,0.000,0.000,OFF,#3,HOLDING,0.000A/OFF
340,2026-06-02 20:24:50,24.6250,12.00,0.000,0.000,OFF,#3,HOLDING,0.000A/OFF
341,2026-06-02 20:24:51,24.7000,12.00,0.000,0.000,OFF,#3,HOLDING,0.000A/OFF
342,2026-06-02 20:24:52,24.7000,12.00,0.000,0.000,OFF,#3,HOLDING,0.000A/OFF
343,2026-06-02 20:24:53,24.7625,12.00,0.000,0.000,OFF,#3,HOLDING,0.000A/OFF
344,2026-06-02 20:24:54,24.7625,12.00,0.000,0.000,OFF,#3,HOLDING,0.000A/OFF
345,2026-06-02 20:24:55,24.8125,12.00,0.000,0.000,A,#3,HOLDING,0.122A/A
346,2026-06-02 20:24:56,24.8125,12.00,0.000,0.000,A,#3,HOLDING,0.136A/A
347,2026-06-02 20:24:58,24.8750,1.34,0.000,0.000,A,#3,HOLDING,0.171A/A
348,2026-06-02 20:25:00,24.8750,1.34,0.152,0.288,A,#3,HOLDING,0.194A/A
349,2026-06-02 20:25:02,24.9125,1.34,0.152,0.288,A,#3,HOLDING,0.240A/A
350,2026-06-02 20:25:04,24.9125,1.34,0.152,0.288,A,#3,HOLDING,0.262A/A
351,2026-06-02 20:25:05,24.9125,2.56,0.152,0.288,A,#3,HOLDING,0.296A/A
352,2026-06-02 20:25:07,24.8875,2.56,0.296,0.861,A,#3,HOLDING,0.323A/A
353,2026-06-02 20:25:10,24.9125,2.56,0.296,0.861,A,#3,HOLDING,0.368A/A
354,2026-06-02 20:25:11,24.9125,2.56,0.296,0.861,A,#3,HOLDING,0.397A/A
355,2026-06-02 20:25:13,24.8750,3.74,0.296,0.861,A,#3,HOLDING,0.428A/A
356,2026-06-02 20:25:15,24.8750,3.74,0.428,1.746,A,#3,HOLDING,0.458A/A
357,2026-06-02 20:25:17,24.8125,3.74,0.428,1.746,A,#3,HOLDING,0.492A/A
358,2026-06-02 20:25:19,24.7875,3.74,0.428,1.746,A,#3,HOLDING,0.518A/A
359,2026-06-02 20:25:21,24.7875,4.87,0.428,1.746,A,#3,HOLDING,0.547A/A
360,2026-06-02 20:25:23,24.6625,4.87,0.530,2.849,A,#3,HOLDING,0.565A/A
361,2026-06-02 20:25:25,24.6500,4.87,0.530,2.849,A,#3,HOLDING,0.597A/A
362,2026-06-02 20:25:26,24.5750,4.87,0.530,2.849,A,#3,HOLDING,0.607A/A
363,2026-06-02 20:25:28,24.5750,5.67,0.530,2.849,A,#4,APPROACH,0.640A/A
364,2026-06-02 20:25:30,24.5000,5.67,0.623,0.000,B,#4,APPROACH,0.141A/B
365,2026-06-02 20:25:33,24.3375,5.67,0.623,0.000,B,#4,APPROACH,0.229A/B
366,2026-06-02 20:25:35,24.2625,5.67,0.623,0.000,B,#4,APPROACH,0.302A/B
367,2026-06-02 20:25:37,24.2125,5.67,0.623,0.000,B,#4,APPROACH,0.375A/B
368,2026-06-02 20:25:38,24.1375,3.20,0.623,0.000,B,#4,APPROACH,0.453A/B
369,2026-06-02 20:25:40,24.1375,3.20,0.453,1.771,B,#4,APPROACH,0.546A/B
370,2026-06-02 20:25:42,24.0375,3.20,0.453,1.771,B,#4,APPROACH,0.694A/B
371,2026-06-02 20:25:44,24.0000,3.20,0.453,1.771,B,#4,APPROACH,0.787A/B
372,2026-06-02 20:25:46,24.0000,6.31,0.453,1.771,B,#4,APPROACH,0.899A/B
373,2026-06-02 20:25:48,24.0000,6.31,0.899,6.589,B,#4,APPROACH,0.999A/B
374,2026-06-02 20:25:50,24.0625,6.31,0.899,6.589,B,#4,APPROACH,1.125A/B
375,2026-06-02 20:25:52,24.0750,6.31,0.899,6.589,B,#4,APPROACH,1.214A/B
376,2026-06-02 20:25:53,24.1250,9.50,0.899,6.589,B,#4,APPROACH,1.312A/B
377,2026-06-02 20:25:55,24.1250,9.50,1.260,13.723,B,#4,APPROACH,1.424A/B
378,2026-06-02 20:25:58,24.2750,9.50,1.260,13.723,B,#4,APPROACH,1.500A/B
379,2026-06-02 20:25:59,24.2750,9.50,1.260,13.723,B,#4,APPROACH,1.539A/B
380,2026-06-02 20:26:01,24.5125,12.00,1.260,13.723,B,#4,APPROACH,1.594A/B
381,2026-06-02 20:26:03,24.5125,12.00,1.512,17.964,B,#4,APPROACH,1.698A/B
382,2026-06-02 20:26:05,24.8125,12.00,1.512,17.964,B,#4,APPROACH,1.762A/B
383,2026-06-02 20:26:07,24.8125,12.00,1.512,17.964,B,#4,APPROACH,1.000A/B
384,2026-06-02 20:26:09,24.9875,8.62,1.512,17.964,B,#4,APPROACH,1.830A/B
385,2026-06-02 20:26:10,25.1875,8.62,1.236,17.496,B,#4,APPROACH,1.889A/B
386,2026-06-02 20:26:13,25.6500,8.62,1.236,17.496,B,#4,APPROACH,1.895A/B
387,2026-06-02 20:26:14,25.6500,8.62,1.236,17.496,B,#4,APPROACH,1.956A/B
388,2026-06-02 20:26:16,25.8750,12.00,1.236,17.496,B,#4,APPROACH,1.500A/B
389,2026-06-02 20:26:18,26.1250,12.00,1.440,17.052,B,#4,HOLDING,1.940A/B
390,2026-06-02 20:26:20,26.6125,12.00,1.440,17.052,OFF,#4,HOLDING,0.000A/OFF
391,2026-06-02 20:26:21,26.6125,12.00,1.440,17.052,OFF,#4,HOLDING,0.000A/OFF
392,2026-06-02 20:26:22,26.8625,12.00,1.440,17.052,OFF,#4,HOLDING,0.000A/OFF
393,2026-06-02 20:26:24,26.8625,12.00,1.440,17.052,OFF,#4,HOLDING,0.000A/OFF
394,2026-06-02 20:26:25,27.1125,12.00,0.000,17.052,OFF,#4,HOLDING,0.000A/OFF
395,2026-06-02 20:26:26,27.1125,12.00,0.000,17.052,OFF,#4,HOLDING,0.000A/OFF
396,2026-06-02 20:26:27,27.3750,12.00,0.000,0.000,OFF,#4,HOLDING,0.000A/OFF
397,2026-06-02 20:26:28,27.3750,12.00,0.000,0.000,OFF,#4,HOLDING,0.000A/OFF
398,2026-06-02 20:26:29,27.6250,12.00,0.000,0.000,OFF,#4,HOLDING,0.000A/OFF
399,2026-06-02 20:26:30,27.6250,12.00,0.000,0.000,OFF,#4,HOLDING,0.000A/OFF
400,2026-06-02 20:26:31,27.8125,12.00,0.000,0.000,A,#4,HOLDING,0.107A/A
401,2026-06-02 20:26:33,28.0125,12.00,0.000,0.000,A,#4,HOLDING,0.173A/A
402,2026-06-02 20:26:34,28.1750,12.00,0.000,0.000,A,#4,HOLDING,0.238A/A
403,2026-06-02 20:26:36,28.3250,12.00,0.000,0.000,A,#4,HOLDING,0.271A/A
404,2026-06-02 20:26:38,28.3250,1.59,0.000,0.000,A,#4,HOLDING,0.301A/A
405,2026-06-02 20:26:39,28.4250,1.59,0.301,0.586,A,#4,HOLDING,0.350A/A
406,2026-06-02 20:26:42,28.6000,1.59,0.301,0.586,A,#4,HOLDING,0.430A/A
407,2026-06-02 20:26:43,28.6500,1.59,0.301,0.586,A,#4,HOLDING,0.492A/A
408,2026-06-02 20:26:45,28.6500,3.57,0.301,0.586,A,#4,HOLDING,0.542A/A
409,2026-06-02 20:26:47,28.6875,3.57,0.542,2.249,A,#4,HOLDING,0.596A/A
410,2026-06-02 20:26:49,28.7500,3.57,0.542,2.249,A,#4,HOLDING,0.681A/A
411,2026-06-02 20:26:51,28.7500,3.57,0.542,2.249,A,#4,HOLDING,0.736A/A
412,2026-06-02 20:26:53,28.7500,5.74,0.542,2.249,A,#4,HOLDING,0.797A/A
413,2026-06-02 20:26:55,28.7125,5.74,0.764,5.140,A,#4,HOLDING,0.849A/A
414,2026-06-02 20:26:57,28.6125,5.74,0.764,5.140,A,#4,HOLDING,0.912A/A
415,2026-06-02 20:26:59,28.5375,5.74,0.764,5.140,A,#4,HOLDING,0.949A/A
416,2026-06-02 20:27:00,28.5375,7.62,0.764,5.140,A,#4,HOLDING,1.010A/A
417,2026-06-02 20:27:02,28.5000,7.62,0.977,8.362,A,#4,HOLDING,1.068A/A
418,2026-06-02 20:27:05,28.2625,7.62,0.977,8.362,A,#4,HOLDING,1.000A/A
419,2026-06-02 20:27:06,28.2625,7.62,0.977,8.362,A,#4,HOLDING,1.106A/A
420,2026-06-02 20:27:08,28.1125,9.00,0.977,8.362,A,#4,HOLDING,1.129A/A
421,2026-06-02 20:27:10,27.9625,9.00,1.129,10.623,A,#4,HOLDING,1.112A/A
422,2026-06-02 20:27:12,27.6750,9.00,1.129,10.623,A,#4,HOLDING,1.000A/A
423,2026-06-02 20:27:14,27.6750,9.00,1.129,10.623,A,#4,HOLDING,1.138A/A
424,2026-06-02 20:27:16,27.5000,9.39,1.129,10.623,A,#4,HOLDING,1.000A/A
425,2026-06-02 20:27:18,27.3250,9.39,1.000,8.720,A,#4,HOLDING,1.160A/A
426,2026-06-02 20:27:20,26.9750,9.39,1.000,8.720,A,#4,HOLDING,1.000A/A
427,2026-06-02 20:27:22,26.9750,9.39,1.000,8.720,A,#4,HOLDING,1.000A/A
428,2026-06-02 20:27:23,26.7750,8.52,1.000,8.720,A,#4,HOLDING,1.147A/A
429,2026-06-02 20:27:25,26.5750,8.52,1.069,11.160,A,#4,HOLDING,1.137A/A
430,2026-06-02 20:27:28,26.2000,8.52,1.069,11.160,A,#4,HOLDING,1.070A/A
431,2026-06-02 20:27:29,26.2000,8.52,1.069,11.160,A,#4,HOLDING,1.064A/A
432,2026-06-02 20:27:31,25.8333,9.07,1.069,11.160,A,#4,HOLDING,0.944A/A
433,2026-06-02 20:27:33,25.7500,9.07,1.001,7.891,A,#4,HOLDING,0.914A/A
434,2026-06-02 20:27:35,25.4250,9.07,1.001,7.891,A,#4,HOLDING,0.795A/A
435,2026-06-02 20:27:37,25.4250,9.07,1.001,7.891,A,#4,HOLDING,0.783A/A
436,2026-06-02 20:27:39,25.2812,7.06,1.001,7.891,A,#4,HOLDING,0.706A/A
437,2026-06-02 20:27:41,25.0312,7.06,0.725,4.659,A,#4,HOLDING,0.621A/A
438,2026-06-02 20:27:43,24.6750,7.06,0.725,4.659,A,#4,HOLDING,0.463A/A
439,2026-06-02 20:27:45,24.5000,7.06,0.725,4.659,A,#4,HOLDING,0.366A/A
440,2026-06-02 20:27:46,24.4000,4.00,0.725,4.659,A,#4,HOLDING,0.281A/A
441,2026-06-02 20:27:48,24.2125,4.00,0.281,0.966,A,#4,HOLDING,0.178A/A
442,2026-06-02 20:27:51,24.0875,4.00,0.281,0.966,OFF,#4,HOLDING,0.000A/OFF
443,2026-06-02 20:27:52,24.0875,4.00,0.281,0.966,OFF,#4,HOLDING,0.000A/OFF
444,2026-06-02 20:27:53,23.9000,4.00,0.281,0.966,OFF,#4,HOLDING,0.000A/OFF
445,2026-06-02 20:27:54,23.8000,12.00,0.281,0.966,B,#4,HOLDING,0.130A/B
446,2026-06-02 20:27:55,23.8000,12.00,0.083,0.076,B,#4,HOLDING,0.240A/B
447,2026-06-02 20:27:58,23.5250,12.00,0.083,0.076,B,#4,HOLDING,0.415A/B
448,2026-06-02 20:27:59,23.5250,12.00,0.083,0.076,B,#4,HOLDING,0.521A/B
449,2026-06-02 20:28:01,23.4500,3.85,0.083,0.076,B,#4,HOLDING,0.657A/B
450,2026-06-02 20:28:03,23.3750,3.85,0.657,3.350,B,#4,HOLDING,0.790A/B
451,2026-06-02 20:28:05,23.2500,3.85,0.657,3.350,B,#4,HOLDING,0.978A/B
452,2026-06-02 20:28:07,23.2500,3.85,0.657,3.350,B,#4,HOLDING,1.093A/B
453,2026-06-02 20:28:09,23.2125,8.29,0.657,3.350,B,#4,HOLDING,1.235A/B
454,2026-06-02 20:28:11,23.1875,8.29,1.159,11.732,B,#4,HOLDING,1.374A/B
455,2026-06-02 20:28:13,23.2250,8.29,1.159,11.732,B,#4,HOLDING,1.500A/B
456,2026-06-02 20:28:15,23.2250,8.29,1.159,11.732,B,#4,HOLDING,1.547A/B
457,2026-06-02 20:28:16,23.2875,11.63,1.159,11.732,B,#4,HOLDING,1.500A/B
458,2026-06-02 20:28:18,23.3875,11.63,1.520,17.505,B,#4,HOLDING,1.670A/B
459,2026-06-02 20:28:21,23.5875,11.63,1.520,17.505,B,#4,HOLDING,1.816A/B
460,2026-06-02 20:28:22,23.5875,11.63,1.520,17.505,B,#4,HOLDING,1.927A/B
461,2026-06-02 20:28:24,23.7375,12.00,1.520,17.505,B,#4,HOLDING,2.000A/B
462,2026-06-02 20:28:26,23.9375,12.00,1.513,17.916,B,#4,HOLDING,1.500A/B
463,2026-06-02 20:28:28,24.3125,12.00,1.513,17.916,B,#4,HOLDING,1.949A/B
464,2026-06-02 20:28:30,24.3125,12.00,1.513,17.916,B,#4,HOLDING,1.500A/B
465,2026-06-02 20:28:32,24.5375,12.00,1.513,17.916,B,#4,HOLDING,2.038A/B
466,2026-06-02 20:28:34,24.8125,12.00,1.465,17.340,B,#4,HOLDING,1.500A/B
467,2026-06-02 20:28:36,25.3375,12.00,1.465,17.340,B,#4,HOLDING,2.041A/B
468,2026-06-02 20:28:38,25.3375,12.00,1.465,17.340,B,#4,HOLDING,1.000A/B
469,2026-06-02 20:28:39,25.6000,8.91,1.465,17.340,B,#4,HOLDING,1.500A/B
470,2026-06-02 20:28:41,25.9000,8.91,1.218,17.016,B,#4,HOLDING,2.000A/B
471,2026-06-02 20:28:44,26.4500,8.91,1.218,17.016,B,#4,HOLDING,2.011A/B
472,2026-06-02 20:28:45,26.4500,8.91,1.218,17.016,B,#4,HOLDING,2.053A/B
473,2026-06-02 20:28:47,26.7250,12.00,1.218,17.016,B,#4,HOLDING,1.500A/B
474,2026-06-02 20:28:49,27.0250,12.00,1.408,16.692,B,#4,HOLDING,2.080A/B
475,2026-06-02 20:28:51,27.6125,12.00,1.408,16.692,B,#4,HOLDING,2.000A/B
476,2026-06-02 20:28:53,27.6125,12.00,1.408,16.692,B,#4,HOLDING,2.031A/B
477,2026-06-02 20:28:55,27.8750,12.00,1.408,16.692,B,#4,HOLDING,2.001A/B
478,2026-06-02 20:28:57,28.2250,12.00,1.382,16.404,B,#4,HOLDING,1.000A/B
479,2026-06-02 20:28:59,28.7750,12.00,1.382,16.404,B,#4,HOLDING,1.829A/B
480,2026-06-02 20:29:00,28.7750,12.00,1.382,16.404,B,#4,HOLDING,1.800A/B
481,2026-06-02 20:29:02,29.0625,12.00,1.382,16.404,B,#4,HOLDING,1.714A/B
482,2026-06-02 20:29:04,29.3625,12.00,1.367,16.236,B,#4,HOLDING,1.500A/B
483,2026-06-02 20:29:07,29.9000,12.00,1.367,16.236,B,#4,HOLDING,1.549A/B
484,2026-06-02 20:29:08,29.9000,12.00,1.367,16.236,B,#4,HOLDING,1.488A/B
485,2026-06-02 20:29:10,30.2125,12.00,1.367,16.236,B,#4,HOLDING,1.000A/B
486,2026-06-02 20:29:12,30.4625,12.00,1.027,9.560,B,#4,HOLDING,1.401A/B
487,2026-06-02 20:29:14,30.9375,12.00,1.027,9.560,B,#4,HOLDING,1.177A/B
488,2026-06-02 20:29:16,30.9375,12.00,1.027,9.560,B,#4,HOLDING,1.063A/B
489,2026-06-02 20:29:18,31.1750,9.85,1.027,9.560,B,#4,HOLDING,0.896A/B
490,2026-06-02 20:29:20,31.4250,9.85,0.896,7.911,B,#4,HOLDING,0.726A/B
491,2026-06-02 20:29:22,31.9250,9.85,0.896,7.911,B,#4,HOLDING,0.451A/B
492,2026-06-02 20:29:23,31.9250,9.85,0.896,7.911,B,#4,HOLDING,0.303A/B
493,2026-06-02 20:29:25,32.1250,4.19,0.896,7.911,B,#4,HOLDING,0.106A/B
494,2026-06-02 20:29:27,32.3500,4.19,0.204,7.911,OFF,#4,HOLDING,0.000A/OFF
495,2026-06-02 20:29:28,32.5500,4.19,0.204,0.259,OFF,#4,HOLDING,0.233A/A
496,2026-06-02 20:29:30,32.7000,4.19,0.204,0.259,A,#4,HOLDING,0.416A/A
497,2026-06-02 20:29:31,32.7000,4.19,0.204,0.259,A,#4,HOLDING,0.588A/A
498,2026-06-02 20:29:33,32.8625,3.84,0.204,0.259,A,#4,HOLDING,0.806A/A
499,2026-06-02 20:29:35,33.0125,3.84,0.693,4.707,A,#4,HOLDING,1.033A/A
500,2026-06-02 20:29:37,33.1875,3.84,0.693,4.707,A,#4,HOLDING,1.341A/A
501,2026-06-02 20:29:39,33.1875,3.84,0.693,4.707,A,#4,HOLDING,1.529A/A
502,2026-06-02 20:29:41,33.2500,11.11,0.693,4.707,A,#4,HOLDING,1.763A/A
503,2026-06-02 20:29:43,33.2500,11.11,1.576,19.212,A,#4,HOLDING,1.987A/A
504,2026-06-02 20:29:45,33.2000,11.11,1.576,19.212,A,#4,HOLDING,2.276A/A
505,2026-06-02 20:29:47,33.2000,11.11,1.576,19.212,A,#4,HOLDING,2.472A/A
506,2026-06-02 20:29:48,33.1500,12.00,1.576,19.212,A,#4,HOLDING,2.000A/A
507,2026-06-02 20:29:50,33.0500,12.00,1.560,18.456,A,#4,HOLDING,1.000A/A
508,2026-06-02 20:29:53,32.7375,12.00,1.560,18.456,A,#4,HOLDING,2.500A/A
509,2026-06-02 20:29:54,32.7375,12.00,1.560,18.456,A,#4,HOLDING,2.500A/A
510,2026-06-02 20:29:56,32.5125,12.00,1.560,18.456,A,#4,HOLDING,2.500A/A
511,2026-06-02 20:29:58,32.3125,12.00,1.505,17.940,A,#4,HOLDING,2.500A/A
512,2026-06-02 20:30:00,31.9125,12.00,1.505,17.940,A,#4,HOLDING,1.000A/A
513,2026-06-02 20:30:02,31.9125,12.00,1.505,17.940,A,#4,HOLDING,2.500A/A
514,2026-06-02 20:30:04,31.6875,12.00,1.505,17.940,A,#4,HOLDING,2.608A/A
515,2026-06-02 20:30:06,31.4125,12.00,1.474,17.508,A,#4,HOLDING,2.500A/A
516,2026-06-02 20:30:08,30.8875,12.00,1.474,17.508,A,#4,HOLDING,1.000A/A
517,2026-06-02 20:30:10,30.8875,12.00,1.474,17.508,A,#4,HOLDING,2.724A/A
518,2026-06-02 20:30:11,30.6250,12.00,1.474,17.508,A,#4,HOLDING,1.500A/A
519,2026-06-02 20:30:13,30.3250,12.00,1.446,17.220,A,#4,HOLDING,1.000A/A
520,2026-06-02 20:30:16,29.7625,12.00,1.446,17.220,A,#4,HOLDING,2.000A/A
521,2026-06-02 20:30:17,29.7625,12.00,1.446,17.220,A,#4,HOLDING,2.500A/A
522,2026-06-02 20:30:19,29.5000,12.00,1.446,17.220,A,#4,HOLDING,1.000A/A
523,2026-06-02 20:30:21,29.2000,12.00,1.206,8.920,A,#4,HOLDING,2.000A/A
524,2026-06-02 20:30:23,28.6375,12.00,1.206,8.920,A,#4,HOLDING,1.500A/A
525,2026-06-02 20:30:25,28.6375,12.00,1.206,8.920,A,#4,HOLDING,1.500A/A
526,2026-06-02 20:30:27,28.4000,12.00,1.206,8.920,A,#4,HOLDING,1.500A/A
527,2026-06-02 20:30:29,28.1250,12.00,1.440,17.172,A,#4,HOLDING,1.500A/A
528,2026-06-02 20:30:31,27.6000,12.00,1.440,17.172,A,#4,HOLDING,2.600A/A
529,2026-06-02 20:30:32,27.6000,12.00,1.440,17.172,A,#4,HOLDING,1.000A/A
530,2026-06-02 20:30:34,27.3375,8.89,1.440,17.172,A,#4,HOLDING,2.500A/A
531,2026-06-02 20:30:36,27.0375,8.89,1.217,17.064,A,#4,HOLDING,2.000A/A
532,2026-06-02 20:30:39,26.8125,8.89,1.217,17.064,A,#4,HOLDING,1.500A/A
533,2026-06-02 20:30:40,26.5625,8.89,1.217,17.064,A,#4,HOLDING,1.500A/A
534,2026-06-02 20:30:42,26.3125,12.00,1.217,17.064,A,#5,APPROACH,2.637A/A
535,2026-06-02 20:30:44,26.0625,12.00,1.424,0.000,B,#5,APPROACH,0.219A/B
536,2026-06-02 20:30:46,25.5625,12.00,1.424,0.000,B,#5,APPROACH,0.351A/B
537,2026-06-02 20:30:49,25.3500,12.00,1.424,0.000,B,#5,APPROACH,0.459A/B
538,2026-06-02 20:30:50,25.1250,12.00,1.424,0.000,B,#5,APPROACH,0.570A/B
539,2026-06-02 20:30:52,25.1250,4.05,1.424,0.000,B,#5,APPROACH,0.658A/B
540,2026-06-02 20:30:54,24.9500,4.05,0.658,3.217,B,#5,APPROACH,0.802A/B
541,2026-06-02 20:30:56,24.8000,4.05,0.658,3.217,B,#5,APPROACH,1.007A/B
542,2026-06-02 20:30:58,24.6500,4.05,0.658,3.217,B,#5,APPROACH,1.000A/B
543,2026-06-02 20:30:59,24.5750,7.50,0.658,3.217,B,#5,APPROACH,1.175A/B
544,2026-06-02 20:31:01,24.5250,7.50,1.083,10.575,B,#5,APPROACH,1.376A/B
545,2026-06-02 20:31:04,24.5000,7.50,1.083,10.575,B,#5,APPROACH,1.500A/B
546,2026-06-02 20:31:05,24.5000,7.50,1.083,10.575,B,#5,APPROACH,1.628A/B
547,2026-06-02 20:31:07,24.5000,12.00,1.083,10.575,B,#5,APPROACH,1.831A/B
548,2026-06-02 20:31:09,24.5625,12.00,1.589,18.744,B,#5,APPROACH,1.500A/B
549,2026-06-02 20:31:11,24.6375,12.00,1.589,18.744,B,#5,APPROACH,2.020A/B
550,2026-06-02 20:31:13,24.7000,12.00,1.589,18.744,B,#5,APPROACH,1.000A/B
551,2026-06-02 20:31:15,24.8500,8.39,1.589,18.744,B,#5,APPROACH,2.171A/B
552,2026-06-02 20:31:17,25.0125,8.39,1.514,18.036,B,#5,APPROACH,1.000A/B
553,2026-06-02 20:31:19,25.1875,8.39,1.514,18.036,B,#5,APPROACH,2.000A/B
554,2026-06-02 20:31:20,25.3625,8.39,1.514,18.036,B,#5,APPROACH,2.000A/B
555,2026-06-02 20:31:22,25.5875,12.00,1.514,18.036,B,#5,APPROACH,1.500A/B
556,2026-06-02 20:31:24,25.8000,12.00,1.469,17.388,B,#5,APPROACH,2.294A/B
557,2026-06-02 20:31:27,26.0250,12.00,1.469,17.388,B,#5,APPROACH,1.000A/B
558,2026-06-02 20:31:28,26.2500,12.00,1.469,17.388,B,#5,APPROACH,1.500A/B
559,2026-06-02 20:31:30,26.5000,12.00,1.469,17.388,B,#5,APPROACH,2.445A/B
560,2026-06-02 20:31:32,26.7500,12.00,1.427,16.980,B,#5,APPROACH,1.500A/B
561,2026-06-02 20:31:34,27.0000,12.00,1.427,16.980,B,#5,APPROACH,1.500A/B
562,2026-06-02 20:31:36,27.2500,12.00,1.427,16.980,B,#5,APPROACH,2.468A/B
563,2026-06-02 20:31:38,27.5250,12.00,1.427,16.980,B,#5,APPROACH,1.000A/B
564,2026-06-02 20:31:39,27.8125,12.00,1.201,9.260,B,#5,APPROACH,2.524A/B
565,2026-06-02 20:31:42,28.0875,12.00,1.201,9.260,B,#5,APPROACH,2.611A/B
